"Time","sensor-readings.reading"
1654203872000,74.2
1654205838000,76.2
1654208118000,78.2
1654210743000,80.2
1654214088000,82.2
1654218783000,84.2
1654224438000,86.2
1654236498000,84.2
1654238118000,82.2
1654239303000,80.2
1654240638000,78.2
1654242273000,76.2
1654243533000,74.2
1654245048000,72.2
1654246638000,70.2
1654248677000,68.2
1654250223000,66.2
1654252173000,64.2
1654256163000,60.2
1654259717000,58.2
1654265147000,56.2
1654279668000,58.2
1654282337000,60.2
1654285022000,62.2
1654289702000,66.2
1654291742000,68.2
1654293437000,70.2
1654295792000,72.2
1654298417000,74.2
1654301597000,76.2
1654304462000,78.2
1654307267000,80.2
1654309982000,82.2
1654313222000,84.2
1654316837000,86.2
1654322837000,84.2
1654324427000,82.2
1654325807000,80.2
1654327112000,78.2
1654328342000,76.2
1654329512000,74.2
1654330697000,72.2
1654331702000,70.2
1654332857000,68.2
1654333952000,66.2
1654335152000,64.2
1654337672000,60.2
1654339037000,58.2
1654340642000,56.2
1654342382000,54.2
1654344137000,52.2
1654345833000,50.2
1654347948000,48.2
1654350318000,46.2
1654352642000,44.2
1654356722000,42.2
1654365453000,44.2
1654369038000,46.2
1654371663000,48.2
1654374033000,50.2
1654376388000,52.2
1654377633000,54.2
1654378758000,56.2
1654379808000,58.2
1654380813000,60.2
1654381788000,62.2
1654383918000,66.2
1654385118000,68.2
1654386348000,70.2
1654387713000,72.2
1654389273000,74.2
1654391013000,76.2
1654392918000,78.2
1654395198000,80.2
1654397793000,82.2
1654400943000,84.2
1654405443000,86.2
1654410167000,84.2
1654411997000,82.2
1654413392000,80.2
1654414982000,78.2
1654416692000,76.2
1654418447000,74.2
1654419917000,72.2
1654422962000,70.2
1654428692000,68.2
1654444427000,70.2
1654451447000,72.2
1654458452000,74.2
1654485543000,76.2
1654489263000,78.2
1654502058000,76.2
1654504848000,74.2
1654506948000,72.2
1654508598000,70.2
1654510158000,68.2
1654511928000,66.2
1654513788000,64.2
1654516532000,60.2
1654517898000,58.2
1654519743000,56.2
1654521738000,54.2
1654524483000,52.2
1654531038000,50.2
1654544567000,52.2
1654546817000,54.2
1654549037000,56.2
1654551257000,58.2
1654553612000,60.2
1654556597000,62.2
1654562342000,66.2
1654565372000,68.2
1654568357000,70.2
1654571252000,72.2
1654573862000,74.2
1654583882000,72.2
1654585322000,70.2
1654586642000,68.2
1654588172000,66.2
1654589672000,64.2
1654591907000,60.2
1654593167000,58.2
1654595237000,56.2
1654597383000,54.2
1654601493000,52.2
1654604192000,50.2
1654609697000,48.2
1654618878000,50.2
1654620588000,52.2
1654622298000,54.2
1654623993000,56.2
1654625388000,58.2
1654626783000,60.2
1654628148000,62.2
1654630908000,66.2
1654632333000,68.2
1654633863000,70.2
1654635528000,72.2
1654637508000,74.2
1654639773000,76.2
1654642278000,78.2
1654658792000,76.2
1654683452000,74.2
1654685027000,72.2
1654686827000,70.2
1654688927000,68.2
1654690667000,66.2
1654692212000,64.2
1654696382000,60.2
1654699397000,58.2
1654710752000,56.2
1654719407000,58.2
1654721537000,60.2
1654723472000,62.2
1654726983000,66.2
1654728843000,68.2
1654730748000,70.2
1654732878000,72.2
1654735278000,74.2
1654738293000,76.2
1654741773000,78.2
1654745283000,80.2
1654754268000,78.2
1654756772000,76.2
1654759203000,74.2
1654761767000,72.2
1654764557000,70.2
1654767707000,68.2
1654770692000,66.2
1654774247000,64.2
1654789277000,60.2
1654797362000,58.2
1654811027000,56.2
1654854992000,54.2
1654866302000,52.2
1654877507000,52.2
1654878212000,50.2
1654878560000,50.2
1654900892000,52.2
1654906427000,54.2
1654920468000,56.2
1654931028000,54.2
1654933803000,52.2
1654936413000,50.2
1654938858000,48.2
1654942203000,46.2
1654946073000,44.2
1654949523000,42.2
1654955778000,40.2
1654966127000,38.2
1654981202000,40.2
1654983722000,42.2
1654986452000,44.2
1654988672000,46.2
1654991072000,48.2
1654993472000,50.2
1654995782000,52.2
1654998182000,54.2
1655000867000,56.2
1655003852000,58.2
1655006583000,60.2
1655010347000,62.2
1655016573000,60.2
1655018883000,58.2
1655020503000,56.2
1655022483000,54.2
1655024118000,52.2
1655025678000,50.2
1655027268000,48.2
1655028468000,46.2
1655030433000,44.2
1655032938000,42.2
1655035848000,40.2
1655039598000,38.2
1655042658000,36.2
1655048088000,34.2
1655062187000,36.2
1655064407000,38.2
1655066597000,40.2
1655068322000,42.2
1655070002000,44.2
1655071832000,46.2
1655073422000,48.2
1655075072000,50.2
1655076782000,52.2
1655078672000,54.2
1655080652000,56.2
1655082662000,58.2
1655084747000,60.2
1655087283000,62.2
1655092608000,66.2
1655104637000,64.2
1655107008000,60.2
1655108283000,58.2
1655109648000,56.2
1655111328000,54.2
1655112993000,52.2
1655114973000,50.2
1655117553000,48.2
1655121303000,46.2
1655125113000,44.2
1655127063000,42.2
1655133303000,44.2
1655143833000,42.2
1655146832000,40.2
1655150807000,38.2
1655163302000,40.2
1655166812000,42.2
1655169437000,44.2
1655171762000,46.2
1655174027000,48.2
1655176037000,50.2
1655178182000,52.2
1655180132000,54.2
1655182143000,56.2
1655192582000,54.2
1655196332000,52.2
1655200023000,50.2
1655204418000,48.2
1655208123000,46.2
1655211723000,44.2
1655215218000,42.2
1655233203000,44.2
1655236623000,46.2
1655239473000,48.2
1655242083000,50.2
1655244933000,52.2
1655247423000,54.2
1655249883000,56.2
1655252403000,58.2
1655255043000,60.2
1655257713000,62.2
1655263683000,66.2
1655267102000,68.2
1655276538000,66.2
1655278173000,64.2
1655281682000,60.2
1655283407000,58.2
1655285388000,56.2
1655287608000,54.2
1655290968000,52.2
1655294447000,50.2
1655301542000,48.2
1655309822000,46.2
1655322587000,48.2
1655325827000,50.2
1655328557000,52.2
1655330807000,54.2
1655332952000,56.2
1655335022000,58.2
1655337407000,60.2
1655339852000,62.2
1655345402000,66.2
1655348403000,68.2
1655351283000,70.2
1655354373000,72.2
1655361588000,70.2
1655363103000,68.2
1655365008000,66.2
1655366613000,64.2
1655369898000,60.2
1655371383000,58.2
1655373363000,56.2
1655376123000,54.2
1655384478000,56.2
1655386938000,58.2
1655390253000,60.2
1655394363000,62.2
1655398893000,66.2
1655405118000,68.2
1655411598000,70.2
1655417012000,72.2
1655433917000,74.2
1655439017000,76.2
1655448887000,74.2
1655452323000,72.2
1655455458000,70.2
1655457078000,68.2
1655458323000,66.2
1655459793000,64.2
1655462703000,60.2
1655464023000,58.2
1655465208000,56.2
1655466513000,54.2
1655467772000,52.2
1655469258000,50.2
1655470637000,48.2
1655472183000,46.2
1655490408000,48.2
1655493723000,50.2
1655496918000,52.2
1655499573000,54.2
1655501928000,56.2
1655506173000,58.2
1655509593000,60.2
1655512367000,62.2
1655518112000,66.2
1655521548000,68.2
1655524382000,70.2
1655530668000,72.2
1655533862000,70.2
1655535137000,68.2
1655536337000,66.2
1655537462000,64.2
1655540087000,60.2
1655541572000,58.2
1655543207000,56.2
1655544692000,54.2
1655547047000,52.2
1655549372000,50.2
1655551592000,48.2
1655554217000,46.2
1655557682000,44.2
1655561972000,42.2
1655583407000,44.2
1655586017000,46.2
1655588342000,48.2
1655590532000,50.2
1655592543000,52.2
1655594597000,54.2
1655596818000,56.2
1655599112000,58.2
1655601467000,60.2
1655604213000,62.2
1655610033000,66.2
1655612763000,68.2
1655621853000,66.2
1655623833000,64.2
1655626848000,60.2
1655628318000,58.2
1655630388000,56.2
1655632983000,54.2
1655635878000,52.2
1655638383000,50.2
1655641203000,48.2
1655644143000,46.2
1655649393000,44.2
1655657433000,42.2
1655670212000,44.2
1655673887000,46.2
1655676527000,48.2
1655679062000,50.2
1655681537000,52.2
1655683877000,54.2
1655686382000,56.2
1655688767000,58.2
1655691377000,60.2
1655693912000,62.2
1655699072000,66.2
1655707892000,64.2
1655711777000,60.2
1655713802000,58.2
1655715302000,56.2
1655717252000,54.2
1655719187000,52.2
1655721302000,50.2
1655722697000,48.2
1655724647000,46.2
1655727497000,44.2
1655735808000,46.2
1655741238000,48.2
1655743383000,50.2
1655744568000,52.2
1655745633000,54.2
1655746563000,56.2
1655747448000,58.2
1655748378000,60.2
1655749338000,62.2
1655751258000,66.2
1655752323000,68.2
1655753493000,70.2
1655754963000,72.2
1655756583000,74.2
1655758458000,76.2
1655760093000,78.2
1655762628000,80.2
1655766543000,82.2
1655770458000,84.2
1655774238000,86.2
1655807462000,88.2
1655817092000,86.2
1655821937000,84.2
1655824967000,82.2
1655828252000,80.2
1655831312000,78.2
1655852942000,80.2
1655857652000,82.2
1655864792000,84.2
1655879688000,82.2
1655881923000,80.2
1655883918000,78.2
1655885358000,76.2
1655886363000,74.2
1655887728000,72.2
1655888883000,70.2
1655890278000,68.2
1655891898000,66.2
1655894928000,64.2
1655918673000,66.2
1655921913000,68.2
1655925183000,70.2
1655927133000,72.2
1655928663000,74.2
1655930148000,76.2
1655931768000,78.2
1655933628000,80.2
1655935848000,82.2
1655938367000,84.2
1655941788000,86.2
1655946542000,88.2
1655951312000,90.2
1655960162000,92.2
1655970512000,90.2
1655973842000,88.2
1655976302000,86.2
1655978057000,84.2
1655979917000,82.2
1655981147000,80.2
1655982602000,78.2
1655984417000,76.2
1655987822000,74.2
1655991287000,72.2
1655996117000,70.2
1656011447000,72.2
1656015017000,74.2
1656018198000,76.2
1656021513000,78.2
1656026163000,80.2
1656031233000,82.2
1656037473000,84.2
1656052743000,82.2
1656056192000,80.2
1656057798000,78.2
1656059418000,76.2
1656060843000,74.2
1656062778000,72.2
1656065012000,70.2
1656067667000,68.2
1656070967000,66.2
1656082772000,64.2
1656090572000,66.2
1656092717000,68.2
1656095297000,70.2
1656097952000,72.2
1656100457000,74.2
1656102722000,76.2
1656105062000,78.2
1656107507000,80.2
1656130758000,78.2
1656133263000,76.2
1656135453000,74.2
1656137148000,72.2
1656138993000,70.2
1656140568000,68.2
1656142158000,66.2
1656143988000,64.2
1656148173000,60.2
1656150227000,58.2
1656152103000,56.2
